0.52
2.02
2.02
1.98
0.59
0.46
0.61
0.53
2.02
2.01
2.00
0.54
1.97
0.56
2.00
0.52
0.61
0.63
0.53
2.02
0.58
1.99
0.54
0.58
1.95
0.56
2.01
0.64
0.58
0.56
1.99
0.49
2.00
2.02
0.47
1.99
0.54
0.55
0.54
0.54
0.52
0.58
0.57
0.60
0.59
0.55
2.01
0.52
0.57
1.98
0.54
2.01
0.57
1.98
2.00
0.58
1.95
2.01
0.57
0.56
1.97
0.51
2.01
0.55
0.51
0.49
2.00
0.53
1.99
0.51
1.99
0.55
1.98
1.97
0.59
0.57
0.53
0.51
0.55
2.01
2.00
1.93
0.60
1.99
0.52
2.02
0.54
1.99
2.00
1.94
2.00
0.60
0.55
1.97
2.01
1.99
2.01
0.71
0.58
2.02
0.54
0.51
0.56
1.96
0.58
0.54
0.53
2.01
0.50
0.56
0.58
0.59
0.60
0.56
0.56
0.52
2.00
0.60
2.00
0.56
0.52
0.59
1.99
2.02
0.51
0.46
1.97
2.02
1.98
0.55
1.99
1.98
1.98
1.99
1.99
0.59
0.61
2.02
0.53
1.95
1.98
2.00
0.52
1.99
2.00
1.99
0.49
0.50
1.96
0.58
1.96
0.49
0.56
0.53
0.54
0.55
2.01
1.99
1.98
2.01
2.02
2.02
0.60
0.47
0.59
1.98
0.58
0.49
2.01
2.01
1.97
1.99
2.01
2.00
0.49
0.52
2.00
0.56
1.98
0.54
0.48
0.55
0.48
2.00
1.99
0.52
0.54
0.50
0.51
0.54
0.55
1.96
0.64
0.57
0.49
2.01
0.56
0.52
1.98
1.99
2.01
0.55
1.99
0.54
0.61
0.54
0.50
0.51
0.61
1.94
2.02
0.59
2.01
0.45
0.55
2.01
1.98
0.51
0.56
0.52
0.55
2.00
1.99
1.98
2.00
0.51
2.01
2.01
0.62
0.54
0.59
0.52
2.01
2.02
1.95
0.54
0.63
0.55
0.48
0.53
0.55
1.96
0.52
2.02
0.60
0.62
0.55
1.99
0.54
0.49
0.55
1.94
2.00
0.60
2.01
0.53
2.01
2.02
0.55
0.56
0.56
2.02
0.45
0.55
2.02
0.60
0.52
0.46
0.53
1.98
0.49
1.97
0.55
0.54
1.99
1.92
0.56
0.54
1.97
1.98
0.55
1.96
0.60
0.50
0.61
0.50
0.59
1.96
2.02
0.55
1.94
0.62
1.97
2.00
1.94
1.98
1.99
1.95
0.55
0.51
0.59
1.98
0.54
0.53
2.02
2.00
0.55
1.96
1.99
0.59
0.50
2.00
0.52
0.61
0.63
2.00
0.54
2.00
0.51
0.59
0.52
