0.55
2.01
2.01
1.97
0.54
0.51
0.54
0.50
2.01
2.00
1.99
0.56
1.96
0.54
1.98
0.50
0.58
0.58
0.53
2.01
0.54
1.98
0.52
0.60
1.94
0.58
1.99
0.54
0.51
0.53
1.98
0.47
1.99
2.01
0.49
1.98
0.49
2.01
0.53
0.57
0.51
0.53
2.01
0.62
0.53
0.46
1.99
0.55
0.48
1.97
0.60
2.00
0.48
1.97
1.99
0.54
1.94
2.00
0.59
0.49
1.96
2.02
2.00
0.44
0.53
2.02
1.99
0.59
1.97
0.54
1.98
0.51
1.97
1.96
0.49
0.58
2.01
0.51
0.47
2.00
1.99
1.92
0.49
1.98
0.53
2.01
0.62
1.98
1.98
1.93
1.99
0.56
0.56
1.96
2.00
1.97
2.00
0.62
2.02
2.01
0.52
0.53
0.54
1.95
0.53
0.57
0.48
2.00
0.51
0.46
0.56
0.49
0.52
2.01
0.55
0.56
1.99
0.49
1.98
0.57
0.49
0.57
1.98
2.00
0.52
0.49
1.96
2.01
1.97
0.57
1.97
1.97
1.97
1.98
1.98
0.54
0.52
2.01
0.54
1.94
1.97
1.99
0.51
1.97
1.99
1.98
0.49
2.02
1.95
0.53
1.95
0.51
0.46
0.48
0.55
0.50
2.00
1.98
1.97
2.00
2.01
2.01
0.51
0.52
0.61
1.97
0.53
0.61
2.00
2.00
1.96
1.98
2.00
1.99
0.55
0.51
1.98
0.60
1.97
0.52
0.51
0.50
0.52
1.99
1.98
0.55
0.52
0.55
0.53
0.59
0.54
1.94
0.52
0.57
0.56
2.00
0.52
0.49
1.97
1.98
2.00
0.48
1.98
0.51
0.54
2.02
2.01
0.57
0.55
1.92
2.01
0.55
2.00
0.46
0.53
2.00
1.97
0.58
0.47
0.51
0.49
1.99
1.98
1.97
1.99
0.55
1.99
2.00
0.57
0.52
0.47
0.53
2.00
2.01
1.94
2.01
2.02
0.47
0.60
2.02
0.60
1.94
0.58
2.00
0.50
0.53
0.61
1.98
0.45
0.51
0.52
1.93
1.99
0.58
2.00
0.55
2.00
2.00
0.50
0.54
0.51
2.01
0.51
0.51
2.01
0.54
0.53
0.60
0.62
1.97
0.56
1.96
0.54
0.57
1.98
1.91
0.51
0.56
1.96
1.97
0.50
1.95
0.60
0.48
2.02
0.54
0.49
1.95
2.01
0.54
1.93
0.62
1.95
1.99
1.93
1.97
1.98
1.94
0.56
0.50
0.53
1.97
0.50
0.50
2.01
1.98
0.50
1.95
1.98
0.54
0.51
1.99
0.58
0.61
0.64
1.99
0.56
1.98
0.55
0.59
0.45
